log_id,machine_id,voltage,current,wire_feed_speed,temperature,timestamp,anomaly_score,Status
2323,Warrior-500i,32.06796696610463,279.8780915220033,14.923719825780719,57.13262675793973,2026-09-21 04:43:39,1,Healthy
2324,Rogue-ET,23.427146719171898,186.85438409426212,14.374960699487726,67.81302194538719,2026-09-21 04:43:39,1,Healthy
2325,Aristo-500ix,29.77901034106576,234.47510920880597,12.12754731240641,55.578616177574766,2026-09-21 04:43:39,1,Healthy
2326,Warrior-500i,31.721170272048386,214.47377890430744,15.365149393560165,49.98332723558076,2026-09-21 04:48:39,1,Healthy
2327,Rogue-ET,23.678295758096496,172.62588811267275,10.563292644903731,51.85578790708658,2026-09-21 04:48:39,1,Healthy
2328,Aristo-500ix,30.0380415500084,209.93476870575913,11.45632138379948,53.96074265698768,2026-09-21 04:48:39,1,Healthy
2329,Warrior-500i,24.463167384926756,214.86184525837757,15.129662542151673,54.08514010798047,2026-09-21 04:53:39,1,Healthy
2330,Rogue-ET,22.474128021891325,196.75155374957214,17.32179503555139,54.42750000999172,2026-09-21 04:53:39,1,Healthy
2331,Aristo-500ix,28.656526783333405,287.2920601667187,15.58042582018737,57.81592737453539,2026-09-21 04:53:39,1,Healthy
2332,Warrior-500i,36.86261474136652,246.20107511860235,14.08557600578198,58.32444767069673,2026-09-21 04:58:39,1,Healthy
2333,Rogue-ET,34.99348924092213,242.50237616478557,17.98205980534833,63.193296512543775,2026-09-21 04:58:39,1,Healthy
2334,Aristo-500ix,25.370602512391343,156.99847257367972,11.5316862191256,55.2811860711555,2026-09-21 04:58:39,1,Healthy
2335,Warrior-500i,32.427133404145586,203.53012033224786,16.695208806843794,45.43342899968973,2026-09-21 05:03:39,1,Healthy
2336,Rogue-ET,26.13499841553522,209.34204936645872,15.327461114727068,69.56411593971073,2026-09-21 05:03:39,1,Healthy
2337,Aristo-500ix,31.60679178299224,206.52523747902038,11.825736170965397,66.97063863671588,2026-09-21 05:03:39,1,Healthy
2338,Warrior-500i,27.091260860616515,259.71082088048263,13.590725733752581,46.2822192253925,2026-09-21 05:08:39,1,Healthy
2339,Rogue-ET,29.771459299756227,162.51399809928944,14.595086474079245,71.08259053339958,2026-09-21 05:08:39,1,Healthy
2340,Aristo-500ix,30.81052203270979,181.4544847574079,17.945749402464465,67.74150904889441,2026-09-21 05:08:39,1,Healthy
2341,Warrior-500i,36.166688379932395,211.4022575855434,13.286742581513433,67.58299436557542,2026-09-21 05:13:39,1,Healthy
2342,Rogue-ET,22.326419804881898,166.17967207218402,16.06947765182431,50.345339834378464,2026-09-21 05:13:39,1,Healthy
2343,Aristo-500ix,24.108726869921668,225.80722773074643,11.406694707148024,49.35604557109206,2026-09-21 05:13:39,1,Healthy
2344,Warrior-500i,24.213827025679137,236.8025996892123,14.21806520131313,65.93342627172458,2026-09-21 05:18:39,1,Healthy
2345,Rogue-ET,36.1120575528998,268.7913128806308,14.047828712247487,49.484078761727254,2026-09-21 05:18:39,1,Healthy
2346,Aristo-500ix,35.946042380582874,173.07838084869059,15.359811370100504,66.11943213666747,2026-09-21 05:18:39,1,Healthy
2347,Warrior-500i,24.469261279563888,257.9776870619896,15.210334904676854,73.1095494001207,2026-09-21 05:23:39,1,Healthy
2348,Rogue-ET,37.69615326167929,165.50495316019925,10.086326833630132,64.55927887647677,2026-09-21 05:23:39,1,Healthy
2349,Aristo-500ix,27.49416423431536,176.00035281996438,10.935160749258227,49.70575951898428,2026-09-21 05:23:39,1,Healthy
2350,Warrior-500i,23.71142555615167,193.6653112466541,14.470901038325003,51.81197817044862,2026-09-21 05:28:39,1,Healthy
2351,Rogue-ET,23.658967369839026,243.97819725619496,17.64578412000985,64.22192813972319,2026-09-21 05:28:39,1,Healthy
2352,Aristo-500ix,37.69829834517726,245.19663877640284,12.967442643615327,66.35587248648424,2026-09-21 05:28:39,1,Healthy
2353,Warrior-500i,29.683421676944906,206.64301743739614,17.67836081620471,47.14908507181298,2026-09-21 05:33:39,1,Healthy
2354,Rogue-ET,37.37159180587177,192.29659164503408,16.117316756014034,67.79068795591013,2026-09-21 05:33:39,1,Healthy
2355,Aristo-500ix,22.321890200539265,193.92285659110672,12.253792639352975,55.449761234895405,2026-09-21 05:33:39,1,Healthy
2356,Warrior-500i,26.161087598660707,176.48504461956185,14.74167081005014,59.969707316899154,2026-09-21 05:38:39,1,Healthy
2357,Rogue-ET,32.46471449444965,273.793723820335,10.759832264893609,67.25480059656337,2026-09-21 05:38:39,1,Healthy
2358,Aristo-500ix,31.932573660866616,278.5495290209533,11.05037819610166,64.61836919610548,2026-09-21 05:38:39,1,Healthy
2359,Warrior-500i,30.297071873349736,190.41365722140924,15.412931610495502,53.52484921167656,2026-09-21 05:43:39,1,Healthy
2360,Rogue-ET,23.848984552757017,162.88465650704129,15.760410981359943,49.649921227630365,2026-09-21 05:43:39,1,Healthy
2361,Aristo-500ix,24.43486252273725,172.4447910131163,15.126295768915814,55.97816805506236,2026-09-21 05:43:39,1,Healthy
2362,Warrior-500i,27.178351421942274,263.17240825154727,15.400189418471939,66.00911156485684,2026-09-21 05:48:39,1,Healthy
2363,Rogue-ET,30.98819668049236,207.6490716273922,16.971990834581078,48.03621713594279,2026-09-21 05:48:39,1,Healthy
2364,Aristo-500ix,26.321140057422454,259.2288922002985,16.65680173907179,66.51657434470185,2026-09-21 05:48:39,1,Healthy
2365,Warrior-500i,23.82817449962683,170.87125121759365,17.6876329721225,70.96198728518816,2026-09-21 05:53:39,1,Healthy
2366,Rogue-ET,34.82856959417388,290.20143537161056,11.248933969758632,51.26234994746463,2026-09-21 05:53:39,1,Healthy
2367,Aristo-500ix,37.65671529326718,233.60934459008752,14.212839516671352,61.437417956530325,2026-09-21 05:53:39,1,Healthy
2368,Warrior-500i,22.91538742485423,283.0670382795163,14.099802681241822,61.90531846331898,2026-09-21 05:58:39,1,Healthy
2369,Rogue-ET,37.06915727346296,288.1930051410375,14.628761914047718,64.60450419172582,2026-09-21 05:58:39,1,Healthy
2370,Aristo-500ix,32.80471212801101,207.796425291822,15.470651629582644,69.8368109318469,2026-09-21 05:58:39,1,Healthy
2371,Warrior-500i,25.318371271192053,267.6498855740431,13.346526062879661,54.917732012815556,2026-09-21 06:03:39,1,Healthy
2372,Rogue-ET,26.58313233674245,176.0796159211869,15.695523214491327,65.63275294104747,2026-09-21 06:03:39,1,Healthy
2373,Aristo-500ix,31.677213600040744,279.7228090031749,15.426493659829482,45.209767644177994,2026-09-21 06:03:39,1,Healthy
2374,Warrior-500i,27.896836175875272,257.6629869175386,12.91431671036316,59.209946289809864,2026-09-21 06:08:39,1,Healthy
2375,Rogue-ET,27.406537943122757,172.83560677734806,17.773016852919238,60.22697123336073,2026-09-21 06:08:39,1,Healthy
2376,Aristo-500ix,23.659675780440985,284.6860063326576,13.97232857091645,46.83294926093051,2026-09-21 06:08:39,1,Healthy
2377,Warrior-500i,29.16000720393081,236.18959566147012,14.999486289438018,47.710782481960756,2026-09-21 06:13:39,1,Healthy
2378,Rogue-ET,30.684741787244782,266.2608001160322,14.157898116782327,45.6869600543866,2026-09-21 06:13:39,1,Healthy
2379,Aristo-500ix,31.657461774195635,182.34063701659954,16.512076054698,53.71419709549965,2026-09-21 06:13:39,1,Healthy
2380,Warrior-500i,30.657231828545072,205.98662368778415,11.69311718529025,65.2547813548983,2026-09-21 06:18:39,1,Healthy
2381,Rogue-ET,25.837447558003163,288.17698061544127,12.30121111162433,68.06636081457609,2026-09-21 06:18:39,1,Healthy
2382,Aristo-500ix,29.079581702284536,277.5063881052646,10.868992290022081,59.121705172692266,2026-09-21 06:18:39,1,Healthy
2383,Warrior-500i,37.911827222645826,173.07714860938597,17.027775059189423,49.73840673845456,2026-09-21 06:23:39,1,Healthy
2384,Rogue-ET,35.34614215598464,179.03120414297905,12.85374395602516,67.91175307488717,2026-09-21 06:23:39,1,Healthy
2385,Aristo-500ix,22.27533541154234,151.05033912770753,10.95595275518303,66.68413793805564,2026-09-21 06:23:39,1,Healthy
2386,Warrior-500i,36.331594648092505,281.9042991165152,17.46941208469026,57.19254121105752,2026-09-21 06:28:39,1,Healthy
2387,Rogue-ET,24.043043984158423,191.32433884808606,14.237069300220693,65.48798322848263,2026-09-21 06:28:39,1,Healthy
2388,Aristo-500ix,22.647525857781176,172.3118338538248,15.093715424096683,54.39368515344519,2026-09-21 06:28:39,1,Healthy
2389,Warrior-500i,26.749530321976767,225.87738473351698,10.540218548124422,73.76331794957015,2026-09-21 06:33:39,1,Healthy
2390,Rogue-ET,22.708795716367373,212.79308031948636,10.674754121175077,73.72340275632668,2026-09-21 06:33:39,1,Healthy
2391,Aristo-500ix,31.355713257570343,159.92281902590778,15.869006336242752,60.4564419372227,2026-09-21 06:33:39,1,Healthy
2392,Warrior-500i,28.62543684137206,299.53092003902555,16.15081861507071,56.4629090215877,2026-09-21 06:38:39,1,Healthy
2393,Rogue-ET,36.174584562292864,158.65324966165508,12.215618497771032,45.77013290289906,2026-09-21 06:38:39,1,Healthy
2394,Aristo-500ix,28.70471181391972,195.73996761296436,13.958719708557599,72.1324230097699,2026-09-21 06:38:39,1,Healthy
2395,Warrior-500i,33.77123664078738,213.22241527075766,12.689975893267956,74.55331416111964,2026-09-21 06:43:39,1,Healthy
2396,Rogue-ET,26.75051249511559,236.38538053890716,11.032167260241842,46.82365486461232,2026-09-21 06:43:39,1,Healthy
2397,Aristo-500ix,24.905868746346602,200.06986679842777,12.35996488801839,66.89578339364994,2026-09-21 06:43:39,1,Healthy
2398,Warrior-500i,32.54765729958823,195.59625012781123,13.261405719773936,74.62770449229714,2026-09-21 06:48:39,1,Healthy
2399,Rogue-ET,25.49174976498984,233.30737971799925,13.759794853110805,55.40004699854023,2026-09-21 06:48:39,1,Healthy
2400,Aristo-500ix,32.65778700087575,205.57838396532597,11.202770081462704,60.854211058743864,2026-09-21 06:48:39,1,Healthy
2401,Warrior-500i,32.10873573067325,258.0298021445713,17.924000112151095,55.8499737832857,2026-09-21 06:53:39,1,Healthy
2402,Rogue-ET,25.175560774734137,251.9888052469802,2.066160662937226,93.86618757603034,2026-09-21 06:53:39,-1,Action Required
2403,Aristo-500ix,34.673946555748394,272.90914634621384,16.708145201573732,61.89940423545244,2026-09-21 06:53:39,1,Healthy
2404,Warrior-500i,27.26361438809881,166.9728982934297,13.398924894494485,55.55840011195781,2026-09-21 06:58:39,1,Healthy
2405,Rogue-ET,28.63503004286669,299.59714514882734,1.202494863329801,88.96521214689614,2026-09-21 06:58:39,-1,Action Required
2406,Aristo-500ix,26.154726973145955,267.6875125544127,11.644706295801413,74.84092684266915,2026-09-21 06:58:39,1,Healthy
2407,Warrior-500i,27.443195862872194,163.7812518147855,11.395211715665384,58.0261268714379,2026-09-21 07:03:39,1,Healthy
2408,Rogue-ET,26.857890563900824,169.97551073817985,2.7859728767144154,87.63724817583038,2026-09-21 07:03:39,-1,Action Required
2409,Aristo-500ix,27.230617073109975,206.6353254025449,14.074125761779348,70.25781583633848,2026-09-21 07:03:39,1,Healthy
2410,Warrior-500i,30.61233752564162,211.32772650919003,14.253634864521144,53.965094503003485,2026-09-21 07:08:39,1,Healthy
2411,Rogue-ET,27.55420322388641,151.0883492061246,1.3350248363283013,92.67691206596798,2026-09-21 07:08:39,-1,Action Required
2412,Aristo-500ix,28.884054652713544,273.44700505408014,14.881100218410264,57.84294109549816,2026-09-21 07:08:39,1,Healthy
2413,Warrior-500i,22.886514303527168,234.78326704456498,11.638361116667134,70.71559803922668,2026-09-21 07:13:39,1,Healthy
2414,Rogue-ET,26.402827477548954,189.89662300791917,1.064361033665326,88.22366996226191,2026-09-21 07:13:39,-1,Action Required
2415,Aristo-500ix,35.51927718227917,164.0990052082555,14.19285347421438,62.04601000785789,2026-09-21 07:13:39,1,Healthy
2416,Warrior-500i,30.078331124158957,266.2540822906634,14.721551440350261,70.325236339629,2026-09-21 07:18:39,1,Healthy
2417,Rogue-ET,26.749029387307587,220.68637806609172,1.0812317269740133,89.45230666362359,2026-09-21 07:18:39,-1,Action Required
2418,Aristo-500ix,29.31429426168446,265.9809007563397,12.314706053675465,59.72792443777243,2026-09-21 07:18:39,1,Healthy
2419,Warrior-500i,33.8909919388453,162.0016150486937,12.120664830959884,70.81105517504231,2026-09-21 07:23:39,1,Healthy
2420,Rogue-ET,31.67304888219323,248.73989467659874,2.0643973857787934,87.18019864815757,2026-09-21 07:23:39,-1,Action Required
2421,Aristo-500ix,37.38801716930723,150.0290369268201,12.084297002373503,73.89153047654031,2026-09-21 07:23:39,-1,Action Required
2422,Warrior-500i,37.4716179241165,225.96434249827678,17.097014722877724,56.79821481773747,2026-09-21 07:28:39,1,Healthy
2423,Rogue-ET,22.436467749103954,180.26674536252776,2.59411522502248,85.61032035514175,2026-09-21 07:28:39,-1,Action Required
2424,Aristo-500ix,37.64640925191089,190.45681046707475,15.124013738386546,57.86609041886263,2026-09-21 07:28:39,1,Healthy
2425,Warrior-500i,30.872878304603596,240.47830182893085,15.02993711566489,74.55368002332523,2026-09-21 07:33:39,1,Healthy
2426,Rogue-ET,30.682812692338576,171.81197279472013,2.7665511580520334,90.619654464412,2026-09-21 07:33:39,-1,Action Required
2427,Aristo-500ix,34.975726716508746,293.53768565054213,13.58419780759812,50.063855650640974,2026-09-21 07:33:39,1,Healthy
2428,Warrior-500i,25.420896027919397,170.5520195816591,10.15563870901016,60.310440373482415,2026-09-21 07:38:39,1,Healthy
2429,Rogue-ET,34.609393815344745,165.62584743456512,1.0893732235087255,85.2239748259178,2026-09-21 07:38:39,-1,Action Required
2430,Aristo-500ix,33.8948458244501,258.7405268561747,10.154392951876819,56.2562520542193,2026-09-21 07:38:39,1,Healthy
2431,Warrior-500i,36.05315647071599,151.85573863078815,13.086489205583655,73.06805166056735,2026-09-21 07:43:39,1,Healthy
2432,Rogue-ET,26.560610832257698,240.14580563603423,17.540868458269408,73.26871603474602,2026-09-21 07:43:39,1,Healthy
2433,Aristo-500ix,36.327262706977415,181.24170440773898,13.296328901373169,58.339270925504806,2026-09-21 07:43:39,1,Healthy
2434,Warrior-500i,30.403083880172403,228.57280279303748,14.105079341364132,64.76773470833947,2026-09-21 07:48:39,1,Healthy
2435,Rogue-ET,37.291661451981966,299.1049508035543,16.610231357152045,58.56970280037943,2026-09-21 07:48:39,1,Healthy
2436,Aristo-500ix,30.291906306617054,157.1945222063549,13.279598058789826,74.392068779674,2026-09-21 07:48:39,1,Healthy
2437,Warrior-500i,29.903627473771678,278.3191177907476,12.575467204909426,53.20840623540633,2026-09-21 07:53:39,1,Healthy
2438,Rogue-ET,37.357658183982444,250.48672045098996,16.06153465810435,51.99091187810747,2026-09-21 07:53:39,1,Healthy
2439,Aristo-500ix,32.868956093098205,259.75702513913166,10.091332983463863,45.492237152422874,2026-09-21 07:53:39,1,Healthy
2440,Warrior-500i,32.134018198500485,264.47171139981697,17.672196084099525,48.51077905349404,2026-09-21 07:58:39,1,Healthy
2441,Rogue-ET,26.309477975483148,159.6591694606853,16.852254637189507,49.52731513069995,2026-09-21 07:58:39,1,Healthy
2442,Aristo-500ix,22.407305129612713,239.44862695446355,14.60001881757645,70.38265946057957,2026-09-21 07:58:39,1,Healthy
2443,Warrior-500i,32.29343679688765,196.61864451921946,15.005373130571696,54.62762367610211,2026-09-21 08:03:39,1,Healthy
2444,Rogue-ET,23.631462951484384,200.8706796858716,16.93255481007065,67.94749524889903,2026-09-21 08:03:39,1,Healthy
2445,Aristo-500ix,28.549317814683203,153.49115628993576,17.78964543916058,57.0012957255419,2026-09-21 08:03:39,1,Healthy
2446,Warrior-500i,34.8779424166825,287.7198519117052,10.731942106745887,63.81977749930695,2026-09-21 08:08:39,1,Healthy
2447,Rogue-ET,31.08974894877082,223.25590948426924,17.116744945183463,54.25424792970662,2026-09-21 08:08:39,1,Healthy
2448,Aristo-500ix,26.592396693685945,173.61220016460834,11.750532863777101,54.90877063928586,2026-09-21 08:08:39,1,Healthy
2449,Warrior-500i,32.121369025042924,152.4983707860482,10.988112144983212,66.32423423426792,2026-09-21 08:13:39,1,Healthy
2450,Rogue-ET,29.63588084507921,236.62412489357735,15.118567122731715,51.814254498870476,2026-09-21 08:13:39,1,Healthy
2451,Aristo-500ix,36.96928539163484,186.94250069850318,17.94241301462649,66.76123687975804,2026-09-21 08:13:39,1,Healthy
2452,Warrior-500i,35.47507119252134,199.93621581593487,14.871191494905897,63.46607192250196,2026-09-21 08:18:39,1,Healthy
2453,Rogue-ET,30.21279912447512,286.04459151055073,13.028247903600313,61.61380192221405,2026-09-21 08:18:39,1,Healthy
2454,Aristo-500ix,30.168364825294006,276.848235872175,11.3582839435837,71.85037160809242,2026-09-21 08:18:39,1,Healthy
2455,Warrior-500i,37.57678756125581,221.59882291658386,10.14188659007214,65.28074246803271,2026-09-21 08:23:39,1,Healthy
2456,Rogue-ET,25.52166387948263,162.58837608235163,12.056543638654208,71.20913740932738,2026-09-21 08:23:39,1,Healthy
2457,Aristo-500ix,35.85935235459576,222.5707933165146,12.843441848715413,57.60996344006017,2026-09-21 08:23:39,1,Healthy
2458,Warrior-500i,28.75264414549264,250.53025565542714,17.59849857157527,53.59779373822761,2026-09-21 08:28:39,1,Healthy
2459,Rogue-ET,31.081676064286015,151.8159049056705,17.13232745735533,68.72297113554501,2026-09-21 08:28:39,1,Healthy
2460,Aristo-500ix,34.91055348216318,169.139296707353,15.29507693504122,51.003273189001504,2026-09-21 08:28:39,1,Healthy
2461,Warrior-500i,30.77454288981697,256.88489780681516,15.642240963982301,59.03242086236194,2026-09-21 08:33:39,1,Healthy
2462,Rogue-ET,24.053570664276332,181.21890129742076,10.002244814565502,47.74056549840625,2026-09-21 08:33:39,1,Healthy
2463,Aristo-500ix,26.75229920954061,181.06218976902994,12.940165562085467,57.320139043976354,2026-09-21 08:33:39,1,Healthy
2464,Warrior-500i,34.89335484314706,180.70944411737827,17.93058974632845,69.57069779846326,2026-09-21 08:38:39,1,Healthy
2465,Rogue-ET,28.45118498567567,295.84518901766035,12.842462575830293,73.95138715396675,2026-09-21 08:38:39,1,Healthy
2466,Aristo-500ix,32.505082441508236,283.19108115212424,12.810935590216616,59.59184877968062,2026-09-21 08:38:39,1,Healthy
2467,Warrior-500i,37.240955228447376,214.42971386029717,11.519509950069772,46.335882686677394,2026-09-21 08:43:39,1,Healthy
2468,Rogue-ET,33.97075730907301,233.87695753338346,15.67224006287347,52.19779168744848,2026-09-21 08:43:39,1,Healthy
2469,Aristo-500ix,29.689437318915306,213.79108073346546,15.505290570973436,53.01174135175342,2026-09-21 08:43:39,1,Healthy
2470,Warrior-500i,34.76400042826934,161.5148714297102,12.447748065054125,53.89304154845491,2026-09-21 08:48:39,1,Healthy
2471,Rogue-ET,34.95863788431126,266.77794325604845,10.982034902147117,73.64332756107656,2026-09-21 08:48:39,1,Healthy
2472,Aristo-500ix,27.623736979333458,191.74161411421193,13.728437794139353,66.36165724303308,2026-09-21 08:48:39,1,Healthy
2473,Warrior-500i,30.51404206893642,202.16610618510404,16.925626921404167,59.701296571178425,2026-09-21 08:53:39,1,Healthy
2474,Rogue-ET,34.044278129163295,157.99744470092793,14.161299066971475,73.18161100367902,2026-09-21 08:53:39,1,Healthy
2475,Aristo-500ix,25.567831854868672,256.83960707013466,15.327665596552608,68.00758780308027,2026-09-21 08:53:39,1,Healthy
2476,Warrior-500i,22.792298749552575,186.8599726979249,13.149129460625593,57.43743177910581,2026-09-21 08:58:39,1,Healthy
2477,Rogue-ET,36.67452031361382,279.8839818994827,12.005936200702388,70.5790196532899,2026-09-21 08:58:39,1,Healthy
2478,Aristo-500ix,25.3584182961032,250.57571591630295,13.36860002500934,52.797979015364476,2026-09-21 08:58:39,1,Healthy
2479,Warrior-500i,37.25860114174603,247.37194226203715,16.654261888142123,63.44509850935268,2026-09-21 09:03:39,1,Healthy
2480,Rogue-ET,22.54222246368491,299.61313147850285,13.810346481207837,58.37775803001717,2026-09-21 09:03:39,1,Healthy
2481,Aristo-500ix,32.34066482740739,158.34455863451493,10.385364241503751,57.68530824907636,2026-09-21 09:03:39,1,Healthy
2482,Warrior-500i,22.461945615940937,226.47595165454155,16.306573113400507,56.769212897765016,2026-09-21 09:08:39,1,Healthy
2483,Rogue-ET,26.419546634186446,256.72775990204997,11.004181004785764,70.29206237332764,2026-09-21 09:08:39,1,Healthy
2484,Aristo-500ix,24.726221385577787,199.60136731206063,14.426888094859383,71.48731559826312,2026-09-21 09:08:39,1,Healthy
2485,Warrior-500i,30.010082471343445,189.19201360419603,17.62335536801927,65.5177353731312,2026-09-21 09:13:39,1,Healthy
2486,Rogue-ET,37.17087607390413,211.41715946877935,14.996431893279773,65.30192367319876,2026-09-21 09:13:39,1,Healthy
2487,Aristo-500ix,37.324648152433056,228.2392801373133,16.27268328830603,45.63907304979885,2026-09-21 09:13:39,1,Healthy
2488,Warrior-500i,29.5159567119903,294.49007572280493,11.44459429008339,67.4939535568375,2026-09-21 09:18:39,1,Healthy
2489,Rogue-ET,36.0690926589305,150.92332212999176,17.74888883721549,65.33134561706404,2026-09-21 09:18:39,1,Healthy
2490,Aristo-500ix,23.823102016278355,247.5004409614254,12.372658983331435,59.72228412139182,2026-09-21 09:18:39,1,Healthy
2491,Warrior-500i,23.166546371076883,192.06221341040543,13.781738514128076,73.13576406364953,2026-09-21 09:23:39,1,Healthy
2492,Rogue-ET,31.556625253048217,218.75855561982257,11.60164835077209,72.89817240068615,2026-09-21 09:23:39,1,Healthy
2493,Aristo-500ix,29.186126260512545,229.32822835661506,14.14198412245278,67.29786078648033,2026-09-21 09:23:39,1,Healthy
2494,Warrior-500i,33.019363347496736,175.5812197115206,13.986102479153018,50.405148202032436,2026-09-21 09:28:39,1,Healthy
2495,Rogue-ET,27.260317739755138,299.22537975351463,15.863267732514114,57.93384086694488,2026-09-21 09:28:39,1,Healthy
2496,Aristo-500ix,25.43830894244922,222.92638250546037,11.059800375985553,64.71039433687528,2026-09-21 09:28:39,1,Healthy
2497,Warrior-500i,35.01040798934562,154.3892696825792,15.064793953680581,45.07909565073105,2026-09-21 09:33:39,1,Healthy
2498,Rogue-ET,23.041360929673885,189.3575612478443,14.53410851862753,62.205937699399385,2026-09-21 09:33:39,1,Healthy
2499,Aristo-500ix,28.091638911369905,223.71626548035158,12.884470087432586,68.42261884884938,2026-09-21 09:33:39,1,Healthy
2500,Warrior-500i,28.965638704678916,280.2061348141557,11.097345717395035,65.59084702110262,2026-09-21 09:38:39,1,Healthy
2501,Rogue-ET,33.43369246696005,244.56209359201043,17.640672541393823,63.49181315336088,2026-09-21 09:38:39,1,Healthy
2502,Aristo-500ix,23.93383161372534,234.36602207032337,14.974572896174699,57.97458523646159,2026-09-21 09:38:39,1,Healthy
2503,Warrior-500i,28.235992329054135,185.49120597597343,13.028837651611099,49.01149739543736,2026-09-21 09:43:39,1,Healthy
2504,Rogue-ET,33.73918303198366,225.83544981792687,10.738434124611178,60.66907425808485,2026-09-21 09:43:39,1,Healthy
2505,Aristo-500ix,33.42654001949761,176.82277071156523,10.235752616031025,46.83224450824422,2026-09-21 09:43:39,1,Healthy
2506,Warrior-500i,36.074093749399,161.28415747578728,13.427494323180131,57.32375388130092,2026-09-21 09:48:39,1,Healthy
2507,Rogue-ET,35.0967901118158,151.48960825180237,11.495342630554973,61.47498703744334,2026-09-21 09:48:39,1,Healthy
2508,Aristo-500ix,24.766045433304356,165.76707848130093,12.601532655812733,56.90400033237454,2026-09-21 09:48:39,1,Healthy
2509,Warrior-500i,35.483530747853905,284.9342327812003,14.017828482952943,66.98424198714571,2026-09-21 09:53:39,1,Healthy
2510,Rogue-ET,22.501796890238282,195.26717291582082,13.689879455801607,46.33390943195712,2026-09-21 09:53:39,1,Healthy
2511,Aristo-500ix,31.179694189773777,261.65694315004157,17.543940750508984,47.2992108475298,2026-09-21 09:53:39,1,Healthy
2512,Warrior-500i,25.183780155200914,264.4480355225623,12.258189592131682,67.3675801874524,2026-09-21 09:58:39,1,Healthy
2513,Rogue-ET,22.56361491869528,210.04308915730843,12.96372466339162,52.33676681255223,2026-09-21 09:58:39,1,Healthy
2514,Aristo-500ix,30.269797084318725,231.6481886464054,12.091588526715444,61.367634663236316,2026-09-21 09:58:39,1,Healthy
2515,Warrior-500i,26.184109226541008,200.4214784161397,16.274463413298378,65.37580278524325,2026-09-21 10:03:39,1,Healthy
2516,Rogue-ET,32.37773115559358,157.53405495929877,14.646566123421659,51.261632799908625,2026-09-21 10:03:39,1,Healthy
2517,Aristo-500ix,29.335140622834622,186.207721516242,11.885293504199897,53.31097491244826,2026-09-21 10:03:39,1,Healthy
2518,Warrior-500i,23.46206628181059,173.57530030471588,14.690999391522361,52.35463819119747,2026-09-21 10:08:39,1,Healthy
2519,Rogue-ET,37.40264413733186,216.19405105332083,13.680428215100811,55.61458408646376,2026-09-21 10:08:39,1,Healthy
2520,Aristo-500ix,28.09308028606707,157.81059124237055,17.358803228953263,62.57009479146828,2026-09-21 10:08:39,1,Healthy
2521,Warrior-500i,33.18577945747813,241.00757075424275,14.416183650657063,59.163685469430796,2026-09-21 10:13:39,1,Healthy
2522,Rogue-ET,26.07661534968506,263.88412666201395,10.322368764108637,51.52158040058903,2026-09-21 10:13:39,1,Healthy
2523,Aristo-500ix,37.253626214215224,200.96001577454996,13.017407895969084,65.76726776554138,2026-09-21 10:13:39,1,Healthy
2524,Warrior-500i,28.081036201541593,255.72132767654858,15.045310574967344,57.68829617489192,2026-09-21 10:18:39,1,Healthy
2525,Rogue-ET,32.52149793267148,216.52874782249964,13.307472848700066,67.64511350776431,2026-09-21 10:18:39,1,Healthy
2526,Aristo-500ix,37.23242475557472,156.84301541974946,17.329735425875704,46.094279038768434,2026-09-21 10:18:39,-1,Action Required
2527,Warrior-500i,31.218568790408305,298.7720612193546,10.79775756070145,57.87973833426733,2026-09-21 10:23:39,1,Healthy
2528,Rogue-ET,37.20537254770753,172.6132510327936,10.718820549822793,59.83277421173413,2026-09-21 10:23:39,1,Healthy
2529,Aristo-500ix,33.81440285518179,255.05396949278355,12.471874625018897,54.993696552080046,2026-09-21 10:23:39,1,Healthy
2530,Warrior-500i,23.282913667509458,281.91093387772537,13.29579414890739,48.50610716280704,2026-09-21 10:28:39,1,Healthy
2531,Rogue-ET,26.059511573046066,269.1976886510482,10.066511795155808,56.105128709958926,2026-09-21 10:28:39,1,Healthy
2532,Aristo-500ix,23.8267453441712,219.15144367287547,13.801234642226946,60.37092986728647,2026-09-21 10:28:39,1,Healthy
2533,Warrior-500i,28.350534622530777,197.4863495386554,17.11741458488275,64.94815333500983,2026-09-21 10:33:39,1,Healthy
2534,Rogue-ET,33.881677375979365,151.8500424646298,16.27245099799481,66.13691530072673,2026-09-21 10:33:39,1,Healthy
2535,Aristo-500ix,32.59265808236421,242.44438433146985,12.959001833027862,59.17495815241701,2026-09-21 10:33:39,1,Healthy
2536,Warrior-500i,27.27709558437325,172.57366784360153,13.34209252612042,54.7883323256099,2026-09-21 10:38:39,1,Healthy
2537,Rogue-ET,37.27327909160459,284.7163996863251,14.195041481462745,64.70173431231731,2026-09-21 10:38:39,1,Healthy
2538,Aristo-500ix,28.858919520555546,223.06244399031942,14.201594421881884,60.73244005554082,2026-09-21 10:38:39,1,Healthy
2539,Warrior-500i,28.893219664813532,292.3189438343302,17.642078666137362,67.40194303221628,2026-09-21 10:43:39,1,Healthy
2540,Rogue-ET,27.637973711379708,173.92298084259005,16.861554672990167,62.37588676740584,2026-09-21 10:43:39,1,Healthy
2541,Aristo-500ix,37.84655523012814,165.1766401491317,12.080236282093832,72.17846689290083,2026-09-21 10:43:39,1,Healthy
2542,Warrior-500i,35.392618538448296,223.6577481079085,14.263720041823708,46.34304537093382,2026-09-21 10:48:39,1,Healthy
